ProteinName	SampleID	Condition	NormIntensity	Ibaq	IbaqNorm	IbaqLog	IbaqPpb	MolecularWeight	TPA	CopyNumber	Moles[nmol]	Weight[ng]	Concentration[nM]
P62888	PXD000396-Sample-7	HeLa	4193607410	99847795.48	0.004690751	7.671242396	469075.1172	12775.74165	328247.6685	1.31E+18	2169.186742	27712969.4	1775.964183
P62899	PXD000396-Sample-7	HeLa	3002468900	61274875.51	0.002878633	7.459186353	287863.3351	14453.92992	207726.8201	8.27E+17	1372.738658	19841468.36	1123.893412
P62906	PXD000396-Sample-7	HeLa	5241325920	52942686.06	0.002487195	7.395709887	248719.5291	24815.53519	211211.4803	8.41E+17	1395.766632	34636695.96	1142.746956
P62910	PXD000396-Sample-7	HeLa	3418978782	53421543.47	0.002509692	7.399620347	250969.154	15849.80425	215711.1046	8.58E+17	1425.501878	22593925.73	1167.091901
P62913	PXD000396-Sample-7	HeLa	3717540210	51632502.92	0.002425644	7.384827093	242564.4176	20239.64017	183676.2007	7.31E+17	1213.802923	24566934.39	993.768989
P62917	PXD000396-Sample-7	HeLa	4558685026	34535492.62	0.001622443	7.21016957	162244.3457	28007.28887	162767.8083	6.48E+17	1075.63223	30125542.59	880.6453946
P62942	PXD000396-Sample-7	HeLa	132923052	22153842	0.001040766	7.017352969	104076.5696	11943.08417	11129.70905	4.43E+16	73.54939463	878406.611	60.21661851
P62993	PXD000396-Sample-7	HeLa	646151581.5	3846140.366	0.000180688	6.256929045	18068.78894	25190.43397	25650.67288	1.02E+17	169.5095041	4270017.972	138.7814161
P62995	PXD000396-Sample-7	HeLa	870757604	19789945.55	0.000929712	6.968348514	92971.21666	33645.55899	25880.31319	1.03E+17	171.0270556	5754300.886	140.0238712
P63000	PXD000396-Sample-7	HeLa	477628940	34116352.86	0.001602753	7.204866513	160275.2684	21436.24176	22281.37494	8.87E+16	147.2438885	3156355.592	120.5520332
P63010	PXD000396-Sample-7	HeLa	755120634	1383004.824	6.50E-05	5.81272761	6497.220563	104486.0424	7227.000054	2.88E+16	47.75879375	4990127.348	39.10124724
P63104	PXD000396-Sample-7	HeLa	8091708981	57797921.29	0.002715289	7.433816134	271528.9464	27727.72854	291827.3298	1.16E+18	1928.507147	53473122.65	1578.91414
P63151	PXD000396-Sample-7	HeLa	184374072	2194929.429	0.000103116	6.013324477	10311.56245	51659.487	3569.026382	1.42E+16	23.58549794	1218414.724	19.31000165
P63167	PXD000396-Sample-7	HeLa	452092960	45209296	0.002123888	7.327131659	212388.8236	10359.10805	43642.07399	1.74E+17	288.4035969	2987604.023	236.1228051
P63173	PXD000396-Sample-7	HeLa	1547322500	171924722.2	0.008076854	7.907242246	807685.426	8212.732058	188405.3308	7.50E+17	1245.054831	10225301.73	1019.355661
P63208	PXD000396-Sample-7	HeLa	756394934.5	12606582.24	0.000592245	6.772501277	59224.48277	18646.24488	40565.5369	1.61E+17	268.0726575	4998548.416	219.477387
P63220	PXD000396-Sample-7	HeLa	1426554150	95103610	0.004467874	7.650100918	446787.4007	9105.568537	156668.3227	6.23E+17	1035.324485	9427218.059	847.6444963
P63241	PXD000396-Sample-7	HeLa	3795241800	158135075	0.00742903	7.870932124	742903.0204	16821.40464	225619.791	8.98E+17	1490.982287	25080416.36	1220.702251
P63244	PXD000396-Sample-7	HeLa	12054263184	33484064.4	0.001573048	7.196742084	157304.8394	35054.55813	343871.4914	1.37E+18	2272.434967	79659203.67	1860.495932
P63279	PXD000396-Sample-7	HeLa	1155743150	27517694.05	0.001292754	7.111515953	129275.4186	17995.19889	64225.08342	2.56E+17	424.4240334	7637594.896	347.4859342
P67809	PXD000396-Sample-7	HeLa	2449809106	22683417.65	0.001065645	7.027612404	106564.4639	35902.67576	68234.72218	2.72E+17	450.9212673	16189280.05	369.1798426
P67870	PXD000396-Sample-7	HeLa	341640520	11388017.33	0.000534998	6.728352035	53499.78475	24926.00235	13706.18983	5.45E+16	90.57576981	2257691.851	74.15651216
P67936	PXD000396-Sample-7	HeLa	871422964	9682477.378	0.000454873	6.657890406	45487.32588	28504.49118	30571.42674	1.22E+17	202.0277368	5758697.841	165.4048577
P68036	PXD000396-Sample-7	HeLa	491572170	35112297.86	0.001649541	7.217363167	164954.12	17850.23916	27538.68817	1.10E+17	181.9862347	3248497.814	148.9964088
P68366	PXD000396-Sample-7	HeLa	859991926	8190399.295	0.000384777	6.58520899	38477.68988	49892.36958	17236.94291	6.86E+16	113.908343	5683157.149	93.25943838
P68400	PXD000396-Sample-7	HeLa	101225999	2811833.306	0.000132097	6.120893486	13209.71616	45114.79919	2243.742648	8.92934E+15	14.8275137	668940.3033	12.13963406
P68402	PXD000396-Sample-7	HeLa	371989507.5	9299737.688	0.000436893	6.640374614	43689.25248	25553.12273	14557.497	5.79E+16	96.20153473	2458249.624	78.76245815
P78310	PXD000396-Sample-7	HeLa	26195574	1091482.25	5.13E-05	5.709920593	5127.676199	40004.37481	654.8177323	2.60595E+15	4.327287227	173110.4202	3.542851786
P78318	PXD000396-Sample-7	HeLa	39201928	1031629.684	4.85E-05	5.685427745	4846.494734	39197.50289	1000.112893	3.98011E+15	6.609130347	259061.4058	5.411050394
P78344	PXD000396-Sample-7	HeLa	1475760522	1158367.757	5.44E-05	5.735750376	5441.897727	102296.8135	14426.26092	5.74E+16	95.33427629	9752392.677	78.05241328
P78347	PXD000396-Sample-7	HeLa	613147039	1042767.073	4.90E-05	5.690091224	4898.817092	112346.0772	5457.663091	2.17E+16	36.06633513	4051911.271	29.52835648
P78371	PXD000396-Sample-7	HeLa	8133885756	9077997.496	0.000426475	6.629893974	42647.53887	57452.1301	141576.7482	5.63E+17	935.5935611	53751842.99	765.9924441
P78380	PXD000396-Sample-7	HeLa	82480928	2749364.267	0.000129162	6.111136199	12916.24276	30939.45743	2665.881527	1.06E+16	17.61716965	545065.6703	14.42359097
P78406	PXD000396-Sample-7	HeLa	343653118	3776407.89	0.000177412	6.248982811	17741.19263	40941.85728	8393.686581	3.34E+16	55.46870668	2270991.872	45.41353422
P78417	PXD000396-Sample-7	HeLa	1761573086	9033708.133	0.000424395	6.62776997	42439.47181	27548.03823	63945.50027	2.54E+17	422.5764405	11641151.94	345.9732665
P78527	PXD000396-Sample-7	HeLa	8734157929	299936.7421	1.41E-05	5.148933585	1409.073298	468787.913	18631.36332	7.41E+16	123.123209	57718672.2	100.8038658
P80303	PXD000396-Sample-7	HeLa	119971058	1142581.505	5.37E-05	5.729791105	5367.735469	50191.35869	2390.273169	9.51248E+15	15.7958437	792814.8571	12.9324286
P80723	PXD000396-Sample-7	HeLa	7485535532	37805735.01	0.001776076	7.249461601	177607.6226	22680.01189	330049.8945	1.31E+18	2181.096544	49467295.54	1785.715017
P82650	PXD000396-Sample-7	HeLa	104285322	1448407.25	6.80E-05	5.832794605	6804.474724	41254.39632	2527.859606	1.01E+16	16.70506775	689157.4854	13.6768317
P82663	PXD000396-Sample-7	HeLa	57168330	6352036.667	0.000298412	6.474816912	29841.24316	20103.25632	2843.73482	1.13E+16	18.79249256	377790.2949	15.38585546
P82673	PXD000396-Sample-7	HeLa	58254408	1941813.6	9.12E-05	5.960111454	9122.4492	36821.08765	1582.093624	6.2962E+15	10.45508268	384967.5157	8.559821985
P82930	PXD000396-Sample-7	HeLa	129043132	4963197.385	0.000233166	6.367665462	23316.61289	25634.48853	5033.965545	2.00E+16	33.26637891	852766.6085	27.2359665
P82932	PXD000396-Sample-7	HeLa	17975093.2	1123443.325	5.28E-05	5.722455083	5277.826184	14217.59052	1264.285476	5.03143E+15	8.354884301	118786.3238	6.840340199
P82933	PXD000396-Sample-7	HeLa	87770151.8	1219029.886	5.73E-05	5.757918268	5726.882441	45805.76165	1916.13781	7.62558E+15	12.66257503	580018.8938	10.36714787
P82970	PXD000396-Sample-7	HeLa	67648996.3	1409354.09	6.62E-05	5.820924035	6621.006819	31505.89852	2147.185114	8.54507E+15	14.18942441	447050.5656	11.61721535
P82979	PXD000396-Sample-7	HeLa	318501836	7077818.578	0.000332509	6.521803342	33250.89516	23656.42963	13463.64777	5.36E+16	88.97295864	2104782.535	72.84425297
P83111	PXD000396-Sample-7	HeLa	26201358	1139189.478	5.35E-05	5.72849988	5351.800062	60654.9908	431.9736539	1.71911E+15	2.854647916	173148.643	2.337167361
P83731	PXD000396-Sample-7	HeLa	3001300674	41684731.58	0.001958308	7.291880924	195830.7668	17767.89686	168917.0473	6.72E+17	1116.268764	19833748.28	913.9154807
P84085	PXD000396-Sample-7	HeLa	153789231	3495209.795	0.000164202	6.215377164	16420.15166	20516.57995	7495.851228	2.98E+16	49.53546563	1016298.341	40.55585027
P84090	PXD000396-Sample-7	HeLa	611960040	40797336	0.001916619	7.28253572	191661.8697	12251.00262	49951.83326	1.99E+17	330.1009111	4044067.125	270.2613765
P84095	PXD000396-Sample-7	HeLa	138459748	4195749.939	0.000197112	6.294713512	19711.22031	21294.93171	6502.004791	2.59E+16	42.96774643	914995.2259	35.17870416
P84098	PXD000396-Sample-7	HeLa	2340013016	78000433.87	0.003664384	7.564000934	366438.3623	23451.24669	99782.03067	3.97E+17	659.3980057	15463705.29	539.8646495
P84101	PXD000396-Sample-7	HeLa	42318132	10579533	0.000497016	6.696370413	49701.60491	6895.638071	6136.94216	2.44E+16	40.55527227	279654.4794	33.20355485
P84103	PXD000396-Sample-7	HeLa	4176516160	99440860.95	0.004671634	7.669468791	467163.3789	19317.90349	216199.2455	8.60E+17	1428.727701	27600023.85	1169.732958
P98175	PXD000396-Sample-7	HeLa	198007440	4950186	0.000232555	6.366525433	23255.48668	103469.3601	1913.681885	7.61581E+15	12.64634534	1308509.259	10.35386024
P98179	PXD000396-Sample-7	HeLa	1000875322	25021883.05	0.001175503	7.070223905	117550.3442	17159.98734	58326.11074	2.32E+17	385.441355	6614168.772	315.5698989
Q00325	PXD000396-Sample-7	HeLa	3542992044	18647326.55	0.000876033	6.942520491	87603.30505	40068.73757	88422.8518	3.52E+17	584.3321863	23413453.03	478.4064984
Q00341	PXD000396-Sample-7	HeLa	418645919.5	487932.3071	2.29E-05	5.36026349	2292.257962	141352.1467	2961.723109	1.18E+16	19.57220452	2766573.125	16.02422397
Q00610	PXD000396-Sample-7	HeLa	15411588826	2653510.473	0.000124659	6.095724721	12465.93107	191492.525	80481.41213	3.20E+17	531.852101	101845701.8	435.4398188
Q00688	PXD000396-Sample-7	HeLa	377309300	7860610.417	0.000369284	6.567360188	36928.37418	25161.31708	14995.61008	5.97E+16	99.09675431	2493404.857	81.1328425
Q00765	PXD000396-Sample-7	HeLa	330199954	11792855.5	0.000554017	6.743522892	55401.67461	21479.04217	15373.12285	6.12E+16	101.5915038	2182088.194	83.17535257
Q00796	PXD000396-Sample-7	HeLa	607861338.5	2763006.084	0.000129803	6.113285756	12980.33068	38299.81373	15871.13041	6.32E+16	104.8825292	4016981.331	85.86979239
Q00839	PXD000396-Sample-7	HeLa	14234597602	15405408.66	0.000723731	6.859577139	72373.09385	90528.0052	157239.7135	6.26E+17	1039.100455	94067691.42	850.7359718
Q01081	PXD000396-Sample-7	HeLa	509698262	11584051.41	0.000544207	6.735764391	54420.73354	27854.46862	18298.61732	7.28E+16	120.9242956	3368281.996	99.00356368
Q01082	PXD000396-Sample-7	HeLa	389929707.2	187016.6461	8.79E-06	4.943784179	878.5857994	274438.686	1420.826316	5.65441E+15	9.389366331	2576805.358	7.687294957
Q01085	PXD000396-Sample-7	HeLa	226614910	4721143.958	0.000221795	6.345951158	22179.46971	41564.11442	5452.177033	2.17E+16	36.03008115	1497558.415	29.49867449
Q01105	PXD000396-Sample-7	HeLa	2831017014	44936778	0.002111086	7.324505845	211108.5608	33468.70566	84586.9883	3.37E+17	558.9833261	18708448.41	457.6527907
Q01130	PXD000396-Sample-7	HeLa	576301200	12806693.33	0.000601646	6.779340925	60164.58498	25461.18396	22634.50124	9.01E+16	149.5774828	3808419.807	122.4626017
Q01518	PXD000396-Sample-7	HeLa	1895029397	3759978.962	0.00017664	6.24708933	17664.01115	51868.69287	36535.12923	1.45E+17	241.4381747	12523082.53	197.6711098
Q01581	PXD000396-Sample-7	HeLa	575316130	2397150.542	0.000112616	6.051599224	11261.57734	57257.35229	10047.89965	4.00E+16	66.40038237	3801910.085	54.3635541
Q01650	PXD000396-Sample-7	HeLa	2506209824	17404234.89	0.000817634	6.912558851	81763.38277	54974.27914	45588.77103	1.81E+17	301.2681191	16561997.67	246.6552918
Q01658	PXD000396-Sample-7	HeLa	128664380	9190312.857	0.000431752	6.635234211	43175.18539	19431.66297	6621.377707	2.64E+16	43.75660853	850263.6698	35.82456411
Q01780	PXD000396-Sample-7	HeLa	60474748	570516.4906	2.68E-05	5.428172117	2680.230329	100767.6736	600.1403607	2.38836E+15	3.965958142	399640.3757	3.24702317
Q01813	PXD000396-Sample-7	HeLa	2502877315	3128596.644	0.000146978	6.16725349	14697.83915	85541.53198	29259.20611	1.16E+17	193.3560785	16539975.17	158.3051672
Q01844	PXD000396-Sample-7	HeLa	379762386	7446321.294	0.000349821	6.543845686	34982.08465	68435.70346	5549.1851	2.21E+16	36.67114774	2509615.792	30.02353078
Q02218	PXD000396-Sample-7	HeLa	462888890	984869.9787	4.63E-05	5.665282814	4626.82224	115861.3997	3995.195046	1.59E+16	26.40178425	3058947.677	21.61576146
Q02241	PXD000396-Sample-7	HeLa	168501159	842505.795	3.96E-05	5.597476812	3958.009315	109989.7499	1531.971472	6.09673E+15	10.12385624	1113520.415	8.28863911
Q02543	PXD000396-Sample-7	HeLa	4199732650	51848551.23	0.002435794	7.386640541	243579.3913	20748.89983	202407.4859	8.06E+17	1337.586454	27753447.34	1095.113476
Q02750	PXD000396-Sample-7	HeLa	158208346	4944010.813	0.000232265	6.365983327	23226.47626	43411.28389	3644.406058	1.45E+16	24.0836358	1045501.551	19.71783883
Q02790	PXD000396-Sample-7	HeLa	5353141131	7099656.672	0.000333535	6.523141263	33353.48837	51772.0716	103398.2409	4.11E+17	683.2953126	35375613.85	559.4299365
Q02809	PXD000396-Sample-7	HeLa	237102636	1347174.068	6.33E-05	5.80132763	6328.891198	83497.39123	2839.641245	1.13E+16	18.76544064	1566865.339	15.36370743
Q02818	PXD000396-Sample-7	HeLa	54499641.7	486603.9438	2.29E-05	5.35907954	2286.017441	53846.32996	1012.132893	4.02795E+15	6.688563125	360154.577	5.476083877
Q02878	PXD000396-Sample-7	HeLa	8234230884	34309295.35	0.001611817	7.207315714	161181.6932	32707.62897	251752.6077	1.00E+18	1663.677982	54414962.16	1362.092277
Q02978	PXD000396-Sample-7	HeLa	283970223.5	2629353.921	0.000123524	6.091752963	12352.44597	34039.85142	8342.287397	3.32E+16	55.12904112	1876584.369	45.13544204
Q03135	PXD000396-Sample-7	HeLa	231512082	7717069.4	0.00036254	6.559356321	36254.03261	20458.48137	11316.19096	4.50E+16	74.78173879	1529920.81	61.22556765
Q03252	PXD000396-Sample-7	HeLa	485158624	2185399.207	0.000102668	6.011434696	10266.79041	69905.69834	6940.187074	2.76E+16	45.86342335	3206114.638	37.54946294
Q03518	PXD000396-Sample-7	HeLa	24562274	491245.48	2.31E-05	5.363202483	2307.822922	80913.5943	303.5617712	1.20807E+15	2.006052845	162316.9461	1.642402626
Q03519	PXD000396-Sample-7	HeLa	48873977	626589.4487	2.94E-05	5.468886993	2943.655568	75615.81078	646.3460022	2.57224E+15	4.271302778	322978.0227	3.497016002
Q04323	PXD000396-Sample-7	HeLa	215079490	2987215.139	0.000140336	6.147170417	14033.64275	33304.94049	6457.885432	2.57E+16	42.67618875	1421327.927	34.93999904
Q04637	PXD000396-Sample-7	HeLa	3553372298	1542262.282	7.25E-05	5.860062153	7245.396428	175382.2667	20260.72741	8.06E+16	133.8906731	23482049.73	109.6194418
Q04760	PXD000396-Sample-7	HeLa	1649855290	16665204.95	0.000782915	6.893714574	78291.49284	20764.2479	79456.53981	3.16E+17	525.0793508	10902877.81	429.894809
Q04837	PXD000396-Sample-7	HeLa	1511880420	27997785.56	0.001315308	7.119027598	131530.8413	17249.03342	87650.15311	3.49E+17	579.2258964	9991086.843	474.2258588
Q04917	PXD000396-Sample-7	HeLa	722275236.2	7523700.377	0.000353456	6.548335407	35345.60397	28201.01885	25611.67169	1.02E+17	169.2517693	4773072.337	138.5704026
Q05048	PXD000396-Sample-7	HeLa	8924308	524959.2941	2.47E-05	5.392029544	2466.207103	48326.72312	184.6661107	7.34909E+14	1.220344628	58975.25694	0.999124837
Q05397	PXD000396-Sample-7	HeLa	38458108	699238.3273	3.28E-05	5.51652914	3284.95285	119157.2961	322.750761	1.28444E+15	2.132861064	254145.9574	1.746223496
Q05519	PXD000396-Sample-7	HeLa	251617888	6989385.778	0.000328354	6.516342927	32835.44656	53510.17774	4702.243547	1.87E+16	31.07423247	1662787.703	25.44120467
Q05639	PXD000396-Sample-7	HeLa	573028020	15079684.74	0.000708429	6.850296177	70842.87491	50438.30742	11360.96846	4.52E+16	75.07764571	3786789.375	61.4678336
Q05682	PXD000396-Sample-7	HeLa	255279511	1139640.674	5.35E-05	5.728671856	5353.919736	93175.42709	2739.77291	1.09E+16	18.1054723	1686985.115	14.82337583
Q06124	PXD000396-Sample-7	HeLa	150724818	966184.7308	4.54E-05	5.656964085	4539.040784	67968.05903	2217.583085	8.82523E+15	14.65464126	996047.5221	11.99809932
Q06203	PXD000396-Sample-7	HeLa	97791772	1417272.058	6.66E-05	5.82335714	6658.204656	57362.36227	1704.807266	6.78456E+15	11.26602159	646245.6115	9.223756733
Q06210	PXD000396-Sample-7	HeLa	1209524707	1562693.42	7.34E-05	5.865777699	7341.379903	78756.32184	15357.81101	6.11E+16	101.4903173	7993004.094	83.09250879
Q06265	PXD000396-Sample-7	HeLa	141927515	2956823.229	0.000138909	6.142729277	13890.86455	48918.10245	2901.329117	1.15E+16	19.17309781	937911.563	15.69746593
Q06323	PXD000396-Sample-7	HeLa	2047786530	9751364.429	0.00045811	6.660969302	45810.95046	28705.01488	71338.98165	2.84E+17	471.4354069	13532560.37	385.9752509
Q07020	PXD000396-Sample-7	HeLa	6419001050	114625018.8	0.005384971	7.731183335	538497.0579	21621.06793	296886.4014	1.18E+18	1961.939436	42419225.81	1606.285941
Q07021	PXD000396-Sample-7	HeLa	5274036206	47089608.98	0.002212223	7.344828999	221222.3489	31342.60855	168270.4934	6.70E+17	1111.996088	34852858.1	910.4173401
Q07065	PXD000396-Sample-7	HeLa	2355062181	2582305.023	0.000121314	6.083911455	12131.41488	65982.7321	35692.09861	1.42E+17	235.8671044	15563155.96	193.1099435
Q07157	PXD000396-Sample-7	HeLa	12416968.7	78588.40949	3.69E-06	4.567262415	369.200614	195339.9694	63.56593961	2.52971E+14	0.420068158	82056.10111	0.343919677
Q07666	PXD000396-Sample-7	HeLa	1114495536	13267804	0.000623308	6.794702962	62330.83752	48197.18309	23123.66542	9.20E+16	152.8100677	7365014.811	125.1091949
Q07955	PXD000396-Sample-7	HeLa	2669728928	18669433.06	0.000877072	6.943035045	87707.15928	27727.8151	96283.42221	3.83E+17	636.2778564	17642594.75	520.9356398
Q07960	PXD000396-Sample-7	HeLa	390548880	2324695.714	0.000109212	6.03827003	10921.19169	50404.1866	7748.34208	3.08E+16	51.20402221	2580897.09	41.92193678
Q08211	PXD000396-Sample-7	HeLa	10649271398	3714430.205	0.0001745	6.241796117	17450.02757	140869.1094	75596.9243	3.01E+17	499.5735282	70374478	409.0125924
Q08257	PXD000396-Sample-7	HeLa	289428938	3215877.089	0.000151079	6.179203357	15107.87409	35184.54367	8226.025061	3.27E+16	54.36073493	1912657.652	44.50641169
Q08379	PXD000396-Sample-7	HeLa	27252551.2	197482.2551	9.28E-06	4.967431993	927.7522002	113016.6433	241.1375032	9.59646E+14	1.593529292	180095.3317	1.304659895
Q08380	PXD000396-Sample-7	HeLa	728628670	2802417.962	0.000131655	6.119436823	13165.4838	65289.28602	11160.00365	4.44E+16	73.74959297	4815058.269	60.38052559
Q08752	PXD000396-Sample-7	HeLa	130513374	1812685.75	8.52E-05	5.930226436	8515.819268	40737.90051	3203.733437	1.27E+16	21.17150177	862482.5327	17.33360623
Q08AM6	PXD000396-Sample-7	HeLa	26274619	336854.0897	1.58E-05	5.19934574	1582.507364	87916.70989	298.8580787	1.18935E+15	1.974969037	173632.7799	1.616953582
Q08J23	PXD000396-Sample-7	HeLa	4139991776	3035184.587	0.00014259	6.154089023	14258.9985	86415.80283	47907.80899	1.91E+17	316.5932132	27358656.69	259.2023067
Q09028	PXD000396-Sample-7	HeLa	1230375804	9464429.262	0.00044463	6.647998345	44462.95728	47626.07269	25834.08067	1.03E+17	170.7215333	8130796.156	139.7737329
Q09161	PXD000396-Sample-7	HeLa	446719597	1128079.79	5.30E-05	5.724243734	5299.607842	91780.51929	4867.259419	1.94E+16	32.16472077	2952094.775	26.33401308
Q09666	PXD000396-Sample-7	HeLa	20726747222	384462.3031	1.81E-05	5.256757678	1806.166065	628699.3886	32967.65926	1.31E+17	217.8629621	136970311.1	178.369529
Q0VDF9	PXD000396-Sample-7	HeLa	350938869.5	1856819.415	8.72E-05	5.940673584	8723.154885	54760.05799	6408.665045	2.55E+16	42.35092151	2319138.918	34.6736951
Q10471	PXD000396-Sample-7	HeLa	1532320234	2660278.184	0.000124977	6.096830968	12497.72511	64691.46651	23686.58985	9.43E+16	156.5300887	10126160.99	128.1548636
Q10567	PXD000396-Sample-7	HeLa	331557542	1127746.741	5.30E-05	5.724115496	5298.043211	104540.0622	3171.583553	1.26E+16	20.95904299	2191059.658	17.15966123
Q10589	PXD000396-Sample-7	HeLa	243471780	8115726	0.000381269	6.581231291	38126.88209	19756.31678	12323.74347	4.90E+16	81.44003298	1608955.09	66.67686963
Q10713	PXD000396-Sample-7	HeLa	184119191	1095947.565	5.15E-05	5.711693691	5148.653811	58215.60207	3162.712133	1.26E+16	20.90041723	1216730.373	17.11166295
Q12769	PXD000396-Sample-7	HeLa	408726834.2	717064.6214	3.37E-05	5.527462211	3368.699026	162016.9521	2522.741163	1.00E+16	16.67124311	2701023.997	13.64913867
Q12788	PXD000396-Sample-7	HeLa	230612282.5	748741.1769	3.52E-05	5.546235633	3517.512366	88978.46488	2591.776367	1.03E+16	17.12745428	1523974.589	14.02264948
